mmi_width (um),mmi_length (um),S31,S41
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.7,0.6229360309542412,0.6162678869669567
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.75,0.6218871638246144,0.6094902532768035
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.8,0.6018463683531095,0.6262053191159014
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.85,0.592211222918063,0.6188904879314973
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.8999999999999995,0.5951105564848328,0.5991894389666476
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.949999999999999,0.6038815187026924,0.6003746484226926
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,7.999999999999999,0.6009301032059495,0.6087534700947811
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.049999999999999,0.5962058027558228,0.6131954630410903
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.099999999999998,0.5922392899572945,0.6053152431665138
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.149999999999999,0.5857321784228484,0.5912389849687196
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.2,0.5630287453296254,0.6152165037316055
2.19,8.249999999999998,0.5404466408089971,0.6070559011756897
2.19,8.249999999999998,0.5404466408089971,0.6070559011756897
2.19,8.249999999999998,0.5404466408089971,0.6070559011756897
2.19,8.249999999999998,0.5404466408089971,0.6070559011756897
2.19,8.249999999999998,0.5404466408089971,0.6070559011756897
2.19,8.249999999999998,0.5404466408089971,0.6070559011756897
