mmi_width (um),mmi_length (um),S31,S41
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.0,0.2909501480669819,0.8416412013035441
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.05,0.29393602816352254,0.8524494034059767
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1,0.2994354878977752,0.8508980535049796
1.65,6.1499999999999995,0.28224337462767285,0.8462196143001257
