mmi_width (um),mmi_length (um),S31,S41
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.5,0.5393890665497099,0.601877806548448
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.6,0.5307469519634431,0.5951817418895878
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.699999999999999,0.517749150663395,0.6092878075677639
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.799999999999999,0.532617377666434,0.5831790648793632
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.899999999999999,0.5171776946696681,0.6371545951102697
2.15,7.999999999999998,0.4907223220476883,0.6311491756793982
2.15,7.999999999999998,0.4907223220476883,0.6311491756793982
