mmi_width (um),mmi_length (um),S31,S41
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.5,0.5286000613238948,0.58733958365618
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.6,0.5440122513861235,0.598902604196343
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.699999999999999,0.558145373180435,0.6080992996533624
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.799999999999999,0.5582605309565029,0.6132416698924694
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.899999999999999,0.5707718610972469,0.6077046420260507
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,7.999999999999998,0.5741966153922478,0.6163471263191385
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.099999999999998,0.570964685032036,0.6274677081148379
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.199999999999998,0.5577145181671529,0.6321872128911419
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.299999999999997,0.5529276283675737,0.6248160569333566
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.399999999999997,0.5403756502567783,0.6280381609139295
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.499999999999996,0.520371184842331,0.6338088232207227
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.599999999999996,0.49687148323067093,0.6374170817114764
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.699999999999996,0.47673530598154573,0.621971450955661
2.2,8.799999999999995,0.4555690428728515,0.6188314118309305
2.2,8.799999999999995,0.4555690428728515,0.6188314118309305
2.2,8.799999999999995,0.4555690428728515,0.6188314118309305
2.2,8.799999999999995,0.4555690428728515,0.6188314118309305
2.2,8.799999999999995,0.4555690428728515,0.6188314118309305
