mmi_length (um),S31,S41
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.0,0.7298034363470595,0.6212671903680648
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.05,0.7466283136954567,0.6227786348371739
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.0999999999999996,0.7370587164555572,0.6418631870348165
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
